star_sInd,star_Name,star_L,star_dist,star_Spec,h_star_char_comp_mean,h_star_char_comp_std,h_star_char_comp_sem,h_star_char_comp_nEns,h_star_char_earth_cume_mean,h_star_char_earth_cume_std,h_star_char_earth_cume_sem,h_star_char_earth_cume_nEns,h_star_char_earth_frac_mean,h_star_char_earth_frac_std,h_star_char_earth_frac_sem,h_star_char_earth_frac_nEns,h_star_char_earth_uniq_mean,h_star_char_earth_uniq_std,h_star_char_earth_uniq_sem,h_star_char_earth_uniq_nEns,h_star_char_earth_value_mean,h_star_char_earth_value_std,h_star_char_earth_value_sem,h_star_char_earth_value_nEns,h_star_char_plan_cume_mean,h_star_char_plan_cume_std,h_star_char_plan_cume_sem,h_star_char_plan_cume_nEns,h_star_char_plan_frac_mean,h_star_char_plan_frac_std,h_star_char_plan_frac_sem,h_star_char_plan_frac_nEns,h_star_char_plan_uniq_mean,h_star_char_plan_uniq_std,h_star_char_plan_uniq_sem,h_star_char_plan_uniq_nEns,h_star_char_plan_value_mean,h_star_char_plan_value_std,h_star_char_plan_value_sem,h_star_char_plan_value_nEns,h_star_char_tInt_mean,h_star_char_tInt_std,h_star_char_tInt_sem,h_star_char_tInt_nEns,h_star_char_tIntAvg_mean,h_star_char_tIntAvg_std,h_star_char_tIntAvg_sem,h_star_char_tIntAvg_nEns,h_star_char_tobs1_mean,h_star_char_tobs1_std,h_star_char_tobs1_sem,h_star_char_tobs1_nEns,h_star_char_visit_mean,h_star_char_visit_std,h_star_char_visit_sem,h_star_char_visit_nEns,h_star_det_comp_mean,h_star_det_comp_std,h_star_det_comp_sem,h_star_det_comp_nEns,h_star_det_earth_cume_mean,h_star_det_earth_cume_std,h_star_det_earth_cume_sem,h_star_det_earth_cume_nEns,h_star_det_earth_frac_mean,h_star_det_earth_frac_std,h_star_det_earth_frac_sem,h_star_det_earth_frac_nEns,h_star_det_earth_uniq_mean,h_star_det_earth_uniq_std,h_star_det_earth_uniq_sem,h_star_det_earth_uniq_nEns,h_star_det_earth_value_mean,h_star_det_earth_value_std,h_star_det_earth_value_sem,h_star_det_earth_value_nEns,h_star_det_plan_cume_mean,h_star_det_plan_cume_std,h_star_det_plan_cume_sem,h_star_det_plan_cume_nEns,h_star_det_plan_frac_mean,h_star_det_plan_frac_std,h_star_det_plan_frac_sem,h_star_det_plan_frac_nEns,h_star_det_plan_uniq_mean,h_star_det_plan_uniq_std,h_star_det_plan_uniq_sem,h_star_det_plan_uniq_nEns,h_star_det_plan_value_mean,h_star_det_plan_value_std,h_star_det_plan_value_sem,h_star_det_plan_value_nEns,h_star_det_tInt_mean,h_star_det_tInt_std,h_star_det_tInt_sem,h_star_det_tInt_nEns,h_star_det_tIntAvg_mean,h_star_det_tIntAvg_std,h_star_det_tIntAvg_sem,h_star_det_tIntAvg_nEns,h_star_det_tobs1_mean,h_star_det_tobs1_std,h_star_det_tobs1_sem,h_star_det_tobs1_nEns,h_star_det_visit_mean,h_star_det_visit_std,h_star_det_visit_sem,h_star_det_visit_nEns,h_star_earth_per_star_mean,h_star_earth_per_star_std,h_star_earth_per_star_sem,h_star_earth_per_star_nEns,h_star_plan_per_star_mean,h_star_plan_per_star_std,h_star_plan_per_star_sem,h_star_plan_per_star_nEns,h_star_promo_allplan_mean,h_star_promo_allplan_std,h_star_promo_allplan_sem,h_star_promo_allplan_nEns,h_star_promo_earth_mean,h_star_promo_earth_std,h_star_promo_earth_sem,h_star_promo_earth_nEns,h_star_promo_hzone_mean,h_star_promo_hzone_std,h_star_promo_hzone_sem,h_star_promo_hzone_nEns
20,HIP 1954,0.83,27.23,G8IV,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.35,0.5388914922357187,0.053889149223571874,100,0.35,0.5388914922357187,0.053889149223571874,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
21,HIP 2021,3.7,7.46,G1IV,0.146405988295188,0.00514981835946764,0.0014283026272604938,13,0.14,0.3765875486765088,0.03765875486765088,100,0.5909090909090909,0.5032362797401965,0.10729033533674225,22,0.14,0.3765875486765088,0.03765875486765088,100,0.33940691568252646,0.21328975354708982,0.05915593407270074,13,0.14,0.3765875486765088,0.03765875486765088,100,0.5909090909090909,0.5032362797401965,0.10729033533674225,22,0.14,0.3765875486765088,0.03765875486765088,100,0.33940691568252646,0.21328975354708982,0.05915593407270074,13,0.611454522188288,1.9783244068372612,0.19783244068372613,100,4.703496324525292,3.3819771326334296,0.9379916895505006,13,1104.2951379382862,281.55262947383653,78.08864940843318,13,0.13,0.337997668989631,0.0337997668989631,100,0.14682613228988983,0.0019110862439446928,0.0001911086243944693,100,0.44,1.0666666666666673,0.10666666666666673,100,0.6818181818181818,0.4767312946227962,0.10163945352271771,22,0.16,0.3949172013974525,0.03949172013974525,100,0.31473295252896993,0.84029735452612,0.084029735452612,100,0.44,1.0666666666666673,0.10666666666666673,100,0.6818181818181818,0.4767312946227962,0.10163945352271771,22,0.16,0.3949172013974525,0.03949172013974525,100,0.31473295252896993,0.84029735452612,0.084029735452612,100,0.7596051705939262,0.3822356908950643,0.03822356908950643,100,0.22340856644471604,0.05293798606589378,0.005293798606589378,100,33.69257927330124,7.41068383069443,0.741068383069443,100,3.28,0.7923880286064322,0.07923880286064322,100,0.23,0.4461960433384738,0.04461960433384738,100,0.23,0.4461960433384738,0.04461960433384738,100,0.13,0.337997668989631,0.0337997668989631,100,0.13,0.337997668989631,0.0337997668989631,100,0.13,0.337997668989631,0.0337997668989631,100
22,HIP 2742,0.53,28.9,K0IV,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.22,0.5041244034376977,0.05041244034376977,100,0.22,0.5041244034376977,0.05041244034376977,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
23,HIP 2790,0.85,28.79,G8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.35,0.5573204290227125,0.05573204290227125,100,0.35,0.5573204290227125,0.05573204290227125,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
24,HIP 3170,2.42,24.96,F7V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.25,0.4793724854411023,0.04793724854411023,100,0.25,0.4793724854411023,0.04793724854411023,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
25,HIP 3203 A,0.98,26.5,G2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.31,0.5448565745851717,0.05448565745851717,100,0.31,0.5448565745851717,0.05448565745851717,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
26,HIP 3206,0.37,17.33,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2,0.4264014327112205,0.04264014327112205,100,0.2,0.4264014327112205,0.04264014327112205,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
27,HIP 3418,0.2,20.57,K8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.19,0.44255913261233876,0.044255913261233876,100,0.19,0.44255913261233876,0.044255913261233876,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
28,HIP 3497,1.07,22.06,G5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,31,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,31,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,31,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,31,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.31,0.4648231987117316,0.04648231987117316,100,0.31,0.4648231987117316,0.04648231987117316,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
29,HIP 3535,0.32,21.57,K3V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,27,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.29,0.4983812179284429,0.04983812179284429,100,0.29,0.4983812179284429,0.04983812179284429,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
30,HIP 3583,0.98,15.16,G1V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2,0.4714045207910313,0.047140452079103126,100,0.2,0.4714045207910313,0.047140452079103126,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
31,HIP 3588 A,0.2,15.82,K5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.29,0.5373898759633257,0.05373898759633257,100,0.29,0.5373898759633257,0.05373898759633257,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
32,HIP 3765,0.3,7.45,K1V,0.5913460063003957,0.10867965213276012,0.02561603966668991,18,0.19,0.41911402464790604,0.0419114024647906,100,0.782608695652174,0.42174116783664983,0.08793911249520547,23,0.19,0.41911402464790604,0.0419114024647906,100,0.09100294056073924,0.07335395930275683,0.017289694016620463,18,0.19,0.41911402464790604,0.0419114024647906,100,0.782608695652174,0.42174116783664983,0.08793911249520547,23,0.19,0.41911402464790604,0.0419114024647906,100,0.09100294056073924,0.07335395930275683,0.017289694016620463,18,3.5152668298211616,9.320990881231767,0.9320990881231767,100,19.52926016567312,13.22177408925231,3.1164020392756324,18,540.8217604428862,316.2453424028576,74.53974204390741,18,0.18,0.38612291966536944,0.03861229196653694,100,0.6739695965802338,0.014922904591482518,0.0014922904591482518,100,0.65,1.2821619998812144,0.12821619998812145,100,0.9130434782608695,0.28810406552003043,0.06007385040937022,23,0.22,0.43992653197477616,0.04399265319747762,100,0.14984609121785117,0.32615426896684024,0.03261542689668402,100,0.65,1.2821619998812144,0.12821619998812145,100,0.9130434782608695,0.28810406552003043,0.06007385040937022,23,0.22,0.43992653197477616,0.04399265319747762,100,0.14984609121785117,0.32615426896684024,0.03261542689668402,100,2.75487758529602,1.5142454112213168,0.1514245411221317,100,0.7421008679503173,0.11312123620154953,0.011312123620154952,100,17.04372792717795,4.707444408743328,0.47074444087433276,100,3.64,1.6546231527987822,0.16546231527987823,100,0.24,0.4521553322083516,0.04521553322083516,100,0.24,0.4521553322083516,0.04521553322083516,100,0.21,0.40936018074033254,0.040936018074033256,100,0.21,0.40936018074033254,0.040936018074033256,100,0.21,0.40936018074033254,0.040936018074033256,100
33,HIP 3821 A,1.31,5.94,G3V,0.5786545967012183,0.06918639023617897,0.015872446489888066,19,0.21,0.4560480215720688,0.04560480215720688,100,0.9047619047619048,0.3007926037591192,0.06563832739090583,21,0.21,0.4560480215720688,0.04560480215720688,100,0.8123403126803549,0.6097240702059885,0.13988029502485277,19,0.21,0.4560480215720688,0.04560480215720688,100,0.9047619047619048,0.3007926037591192,0.06563832739090583,21,0.21,0.4560480215720688,0.04560480215720688,100,0.8123403126803549,0.6097240702059885,0.13988029502485277,19,0.4049464551735916,1.0724748577131997,0.10724748577131997,100,2.1312971324925876,1.5627979005898016,0.3585304272551825,19,618.8893077499503,296.43614763135275,68.00711635460898,19,0.19,0.3942772444036622,0.03942772444036622,100,0.6050467143913294,0.013733617153444918,0.0013733617153444918,100,0.6,1.2633129445864146,0.12633129445864147,100,0.9047619047619048,0.3007926037591192,0.06563832739090583,21,0.21,0.4560480215720688,0.04560480215720688,100,1.0082851817303597,2.3023668127255883,0.23023668127255884,100,0.6,1.2633129445864146,0.12633129445864147,100,0.9047619047619048,0.3007926037591192,0.06563832739090583,21,0.21,0.4560480215720688,0.04560480215720688,100,1.0082851817303597,2.3023668127255883,0.23023668127255884,100,0.3606737611533932,0.17006148000789742,0.017006148000789742,100,0.10378092390928623,0.021292036396516167,0.002129203639651617,100,1.2051527507686841,0.49048414839211635,0.049048414839211636,100,3.39,1.0814785987692774,0.10814785987692774,100,0.23,0.46828722947879886,0.04682872294787989,100,0.23,0.46828722947879886,0.04682872294787989,100,0.19,0.3942772444036622,0.03942772444036622,100,0.19,0.3942772444036622,0.03942772444036622,100,0.19,0.3942772444036622,0.03942772444036622,100
34,HIP 3850,0.47,18.69,G8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
35,HIP 3876,0.4,21.63,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,32,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.33,0.49349301265099293,0.049349301265099295,100,0.33,0.49349301265099293,0.049349301265099295,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
36,HIP 3909,1.85,15.75,F7V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,25,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.28,0.5140451577852123,0.05140451577852123,100,0.28,0.5140451577852123,0.05140451577852123,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
37,HIP 3979,0.7,21.52,G5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,28,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.32,0.566399223876658,0.0566399223876658,100,0.32,0.566399223876658,0.0566399223876658,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
38,HIP 4022,0.12,15.63,K5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.21,0.47768380565162377,0.047768380565162374,100,0.21,0.47768380565162377,0.047768380565162374,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
39,HIP 4148,0.31,14.17,K2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.27,0.5096047190685837,0.05096047190685837,100,0.27,0.5096047190685837,0.05096047190685837,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
40,HIP 4151,3.66,18.74,F8V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.27,0.5096047190685836,0.05096047190685836,100,0.27,0.5096047190685836,0.05096047190685836,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
41,HIP 4290,0.84,29.06,G5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.23,0.46828722947879897,0.046828722947879896,100,0.23,0.46828722947879897,0.046828722947879896,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
42,HIP 4856,0.03,8.24,M4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.23,0.44619604333847385,0.04461960433384739,100,0.23,0.44619604333847385,0.04461960433384739,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
43,HIP 4872,0.05,9.96,K5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,17,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.18,0.4114522199392411,0.041145221993924105,100,0.18,0.4114522199392411,0.041145221993924105,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
