h_det_time_lo,h_det_time_hi,h_time_char_full_allplan_cume_red_mean,h_time_char_full_allplan_cume_red_std,h_time_char_full_allplan_cume_red_sem,h_time_char_full_allplan_cume_red_nEns,h_time_char_full_allplan_cume_union_mean,h_time_char_full_allplan_cume_union_std,h_time_char_full_allplan_cume_union_sem,h_time_char_full_allplan_cume_union_nEns,h_time_char_full_allplan_revi_red_mean,h_time_char_full_allplan_revi_red_std,h_time_char_full_allplan_revi_red_sem,h_time_char_full_allplan_revi_red_nEns,h_time_char_full_allplan_revi_union_mean,h_time_char_full_allplan_revi_union_std,h_time_char_full_allplan_revi_union_sem,h_time_char_full_allplan_revi_union_nEns,h_time_char_full_allplan_uniq_red_mean,h_time_char_full_allplan_uniq_red_std,h_time_char_full_allplan_uniq_red_sem,h_time_char_full_allplan_uniq_red_nEns,h_time_char_full_allplan_uniq_union_mean,h_time_char_full_allplan_uniq_union_std,h_time_char_full_allplan_uniq_union_sem,h_time_char_full_allplan_uniq_union_nEns,h_time_char_full_earth_cume_red_mean,h_time_char_full_earth_cume_red_std,h_time_char_full_earth_cume_red_sem,h_time_char_full_earth_cume_red_nEns,h_time_char_full_earth_cume_union_mean,h_time_char_full_earth_cume_union_std,h_time_char_full_earth_cume_union_sem,h_time_char_full_earth_cume_union_nEns,h_time_char_full_earth_revi_red_mean,h_time_char_full_earth_revi_red_std,h_time_char_full_earth_revi_red_sem,h_time_char_full_earth_revi_red_nEns,h_time_char_full_earth_revi_union_mean,h_time_char_full_earth_revi_union_std,h_time_char_full_earth_revi_union_sem,h_time_char_full_earth_revi_union_nEns,h_time_char_full_earth_uniq_red_mean,h_time_char_full_earth_uniq_red_std,h_time_char_full_earth_uniq_red_sem,h_time_char_full_earth_uniq_red_nEns,h_time_char_full_earth_uniq_union_mean,h_time_char_full_earth_uniq_union_std,h_time_char_full_earth_uniq_union_sem,h_time_char_full_earth_uniq_union_nEns,h_time_char_part_allplan_cume_red_mean,h_time_char_part_allplan_cume_red_std,h_time_char_part_allplan_cume_red_sem,h_time_char_part_allplan_cume_red_nEns,h_time_char_part_allplan_cume_union_mean,h_time_char_part_allplan_cume_union_std,h_time_char_part_allplan_cume_union_sem,h_time_char_part_allplan_cume_union_nEns,h_time_char_part_allplan_revi_red_mean,h_time_char_part_allplan_revi_red_std,h_time_char_part_allplan_revi_red_sem,h_time_char_part_allplan_revi_red_nEns,h_time_char_part_allplan_revi_union_mean,h_time_char_part_allplan_revi_union_std,h_time_char_part_allplan_revi_union_sem,h_time_char_part_allplan_revi_union_nEns,h_time_char_part_allplan_uniq_red_mean,h_time_char_part_allplan_uniq_red_std,h_time_char_part_allplan_uniq_red_sem,h_time_char_part_allplan_uniq_red_nEns,h_time_char_part_allplan_uniq_union_mean,h_time_char_part_allplan_uniq_union_std,h_time_char_part_allplan_uniq_union_sem,h_time_char_part_allplan_uniq_union_nEns,h_time_char_part_earth_cume_red_mean,h_time_char_part_earth_cume_red_std,h_time_char_part_earth_cume_red_sem,h_time_char_part_earth_cume_red_nEns,h_time_char_part_earth_cume_union_mean,h_time_char_part_earth_cume_union_std,h_time_char_part_earth_cume_union_sem,h_time_char_part_earth_cume_union_nEns,h_time_char_part_earth_revi_red_mean,h_time_char_part_earth_revi_red_std,h_time_char_part_earth_revi_red_sem,h_time_char_part_earth_revi_red_nEns,h_time_char_part_earth_revi_union_mean,h_time_char_part_earth_revi_union_std,h_time_char_part_earth_revi_union_sem,h_time_char_part_earth_revi_union_nEns,h_time_char_part_earth_uniq_red_mean,h_time_char_part_earth_uniq_red_std,h_time_char_part_earth_uniq_red_sem,h_time_char_part_earth_uniq_red_nEns,h_time_char_part_earth_uniq_union_mean,h_time_char_part_earth_uniq_union_std,h_time_char_part_earth_uniq_union_sem,h_time_char_part_earth_uniq_union_nEns,h_time_det_allplan_cume_mean,h_time_det_allplan_cume_std,h_time_det_allplan_cume_sem,h_time_det_allplan_cume_nEns,h_time_det_allplan_revi_mean,h_time_det_allplan_revi_std,h_time_det_allplan_revi_sem,h_time_det_allplan_revi_nEns,h_time_det_allplan_uniq_mean,h_time_det_allplan_uniq_std,h_time_det_allplan_uniq_sem,h_time_det_allplan_uniq_nEns,h_time_det_earth_cume_mean,h_time_det_earth_cume_std,h_time_det_earth_cume_sem,h_time_det_earth_cume_nEns,h_time_det_earth_revi_mean,h_time_det_earth_revi_std,h_time_det_earth_revi_sem,h_time_det_earth_revi_nEns,h_time_det_earth_uniq_mean,h_time_det_earth_uniq_std,h_time_det_earth_uniq_sem,h_time_det_earth_uniq_nEns
854.0,884.5,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.39325114703769704,0.039325114703769704,100,0.13,0.39325114703769704,0.039325114703769704,100,0.39,0.6947857747012903,0.06947857747012903,100,0.3,0.5773502691896257,0.057735026918962574,100,0.09,0.2876234912646614,0.028762349126466143,100,0.39,0.6947857747012903,0.06947857747012903,100,0.3,0.5773502691896257,0.057735026918962574,100,0.09,0.2876234912646614,0.028762349126466143,100
884.5,915.0,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.40339468604243267,0.04033946860424327,100,0.17,0.40339468604243267,0.04033946860424327,100,0.52,0.7974707492815,0.07974707492815,100,0.32,0.6337319319839907,0.06337319319839907,100,0.2,0.4714045207910314,0.04714045207910314,100,0.52,0.7974707492815,0.07974707492815,100,0.32,0.6337319319839907,0.06337319319839907,100,0.2,0.4714045207910314,0.04714045207910314,100
915.0,945.5,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.52,0.6739001514626737,0.06739001514626737,100,0.34,0.5359782899266794,0.05359782899266794,100,0.18,0.4353101761904371,0.04353101761904371,100,0.52,0.6739001514626737,0.06739001514626737,100,0.34,0.5359782899266794,0.05359782899266794,100,0.18,0.4353101761904371,0.04353101761904371,100
945.5,976.0,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.22,0.43992653197477627,0.043992653197477624,100,0.22,0.43992653197477627,0.043992653197477624,100,0.47,0.7028800779936819,0.0702880077993682,100,0.36,0.5777000724747867,0.057770007247478675,100,0.11,0.34509550720186033,0.034509550720186036,100,0.47,0.7028800779936819,0.0702880077993682,100,0.36,0.5777000724747867,0.057770007247478675,100,0.11,0.34509550720186033,0.034509550720186036,100
976.0,1006.5,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.3684529491774709,0.03684529491774709,100,0.16,0.3684529491774709,0.03684529491774709,100,0.57,0.7282884321503672,0.07282884321503671,100,0.44,0.6407066805528493,0.06407066805528493,100,0.13,0.3932511470376971,0.03932511470376971,100,0.57,0.7282884321503672,0.07282884321503671,100,0.44,0.6407066805528493,0.06407066805528493,100,0.13,0.3932511470376971,0.03932511470376971,100
1006.5,1037.0,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.30151134457776346,0.030151134457776348,100,0.1,0.30151134457776346,0.030151134457776348,100,0.55,0.7436600722307899,0.07436600722307898,100,0.46,0.702376916856849,0.0702376916856849,100,0.09,0.2876234912646613,0.02876234912646613,100,0.55,0.7436600722307899,0.07436600722307898,100,0.46,0.702376916856849,0.0702376916856849,100,0.09,0.2876234912646613,0.02876234912646613,100
1037.0,1067.5,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.41132945334843163,0.041132945334843164,100,0.15,0.41132945334843163,0.041132945334843164,100,0.39,0.6178326405404393,0.061783264054043927,100,0.32,0.5482755334738731,0.054827553347387314,100,0.07,0.293188669562103,0.029318866956210297,100,0.39,0.6178326405404393,0.061783264054043927,100,0.32,0.5482755334738731,0.054827553347387314,100,0.07,0.293188669562103,0.029318866956210297,100
1067.5,1098.0,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.34873508801977704,0.034873508801977704,100,0.14,0.34873508801977704,0.034873508801977704,100,0.45,0.5924610544247622,0.059246105442476216,100,0.31,0.5448565745851716,0.054485657458517155,100,0.14,0.348735088019777,0.0348735088019777,100,0.45,0.5924610544247622,0.059246105442476216,100,0.31,0.5448565745851716,0.054485657458517155,100,0.14,0.348735088019777,0.0348735088019777,100
1098.0,1128.5,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.35887028128263726,0.03588702812826373,100,0.15,0.35887028128263726,0.03588702812826373,100,0.48,0.7847022210734318,0.07847022210734318,100,0.22,0.462317395019238,0.0462317395019238,100,0.26,0.6133201579612523,0.061332015796125225,100,0.48,0.7847022210734318,0.07847022210734318,100,0.22,0.462317395019238,0.0462317395019238,100,0.26,0.6133201579612523,0.061332015796125225,100
1128.5,1159.0,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.21,0.4560480215720688,0.04560480215720688,100,0.21,0.4560480215720688,0.04560480215720688,100,0.6,0.7385489458759958,0.07385489458759958,100,0.48,0.6587407638361197,0.06587407638361197,100,0.12,0.35618630921006356,0.03561863092100635,100,0.6,0.7385489458759958,0.07385489458759958,100,0.48,0.6587407638361197,0.06587407638361197,100,0.12,0.35618630921006356,0.03561863092100635,100
1159.0,1189.5,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.15,0.38599209705627285,0.03859920970562729,100,0.15,0.38599209705627285,0.03859920970562729,100,0.46,0.6422812876966388,0.06422812876966388,100,0.36,0.559942276967326,0.0559942276967326,100,0.1,0.3333333333333332,0.03333333333333332,100,0.46,0.6422812876966388,0.06422812876966388,100,0.36,0.559942276967326,0.0559942276967326,100,0.1,0.3333333333333332,0.03333333333333332,100
1189.5,1220.0,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.32082595426382354,0.03208259542638235,100,0.09,0.32082595426382354,0.03208259542638235,100,0.46,0.6878454136877798,0.06878454136877798,100,0.31,0.5448565745851716,0.054485657458517155,100,0.15,0.4351941398892448,0.043519413988924484,100,0.46,0.6878454136877798,0.06878454136877798,100,0.31,0.5448565745851716,0.054485657458517155,100,0.15,0.4351941398892448,0.043519413988924484,100
1220.0,1250.5,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.37,0.6765181207305299,0.06765181207305299,100,0.31,0.6145541210314739,0.06145541210314739,100,0.06,0.23868325657594208,0.023868325657594208,100,0.37,0.6765181207305299,0.06765181207305299,100,0.31,0.6145541210314739,0.06145541210314739,100,0.06,0.23868325657594208,0.023868325657594208,100
1250.5,1281.0,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.38349798835288196,0.0383497988352882,100,0.12,0.38349798835288196,0.0383497988352882,100,0.51,0.703454678603025,0.0703454678603025,100,0.33,0.6039432711335344,0.06039432711335344,100,0.18,0.43531017619043744,0.043531017619043745,100,0.51,0.703454678603025,0.0703454678603025,100,0.33,0.6039432711335344,0.06039432711335344,100,0.18,0.43531017619043744,0.043531017619043745,100
1281.0,1311.5,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.34,0.6066966359563967,0.06066966359563967,100,0.24,0.49482166974424774,0.04948216697442477,100,0.1,0.36237153766973906,0.03623715376697391,100,0.34,0.6066966359563967,0.06066966359563967,100,0.24,0.49482166974424774,0.04948216697442477,100,0.1,0.36237153766973906,0.03623715376697391,100
1311.5,1342.0,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.35,0.6092717958449426,0.06092717958449426,100,0.29,0.5737524894864674,0.05737524894864674,100,0.06,0.2777979790634141,0.027779797906341407,100,0.35,0.6092717958449426,0.06092717958449426,100,0.29,0.5737524894864674,0.05737524894864674,100,0.06,0.2777979790634141,0.027779797906341407,100
1342.0,1372.5,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.42,0.6384957068585254,0.06384957068585254,100,0.32,0.5295319068800669,0.05295319068800669,100,0.1,0.3623715376697392,0.036237153766973916,100,0.42,0.6384957068585254,0.06384957068585254,100,0.32,0.5295319068800669,0.05295319068800669,100,0.1,0.3623715376697392,0.036237153766973916,100
1372.5,1403.0,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.34,0.5898125023079692,0.05898125023079692,100,0.27,0.5659532050470522,0.05659532050470521,100,0.07,0.25643239997624295,0.025643239997624294,100,0.34,0.5898125023079692,0.05898125023079692,100,0.27,0.5659532050470522,0.05659532050470521,100,0.07,0.25643239997624295,0.025643239997624294,100
