ensemble,obsnum,name,sind,pind,n_earth,n_success,is_success,is_deep,is_promo,WA,dMag,phi,char_SNR,MV
115896655,125,HIP 5336,46,0,1,1,1,0,1,106.34356229249754,23.65074597199311,0.5034515879710444,5.361615023189887,5.0628401789420066
115896655,152,HIP 7751 B,61,0,1,1,1,0,1,48.73093908393383,23.321581395932824,0.9215616096365226,5.361544276824168,5.467336472693603
115896655,193,HIP 3821 A,33,0,1,1,1,0,1,193.08673699739106,24.54707826444437,0.6170121447512049,5.36147689568605,3.405753985766557
115896655,199,HIP 45343,344,0,1,1,1,0,1,45.467981172899165,21.335255956503083,0.7150115875492351,5.3604129531547065,6.502481083732912
115896655,205,HIP 10138,82,0,1,1,1,0,1,60.440239644021695,23.570243394810348,0.3935655982257344,5.361419472788764,5.934970578258848
115896655,235,HIP 439,2,0,1,1,1,0,1,29.050928306968697,23.286527907425416,0.03060892065362415,5.361716965955381,7.264873658402601
115896655,255,HIP 78072,567,0,1,1,1,0,1,122.33186459773584,24.92336941667205,0.8345065969828678,5.356735688262124,3.8469017683707856
115896655,278,HIP 88972,659,0,1,1,1,0,1,53.136504808192775,22.913878047156764,0.46889156398038395,5.36187365360535,6.150151720660613
115896655,303,HIP 54211,395,0,1,1,1,0,1,41.299400589349375,21.74533071968005,0.18269249272316113,5.3653443494066,7.510606357151514
119223995,73,HIP 114046,846,0,1,1,1,0,1,60.77880767131141,21.061289013982854,0.5801578365853933,5.3606452588795435,5.90421924023849
119223995,85,HIP 7751 B,61,0,1,1,1,0,1,82.99903276656475,23.282475689259204,0.43460542948623454,5.3614321102844436,5.467336472693603
119223995,143,HIP 114622,854,0,1,1,1,0,1,22.63148431148651,23.591405919690587,0.9823643983107,5.360819975244254,5.179484507035655
119223995,150,HIP 105858,784,0,1,1,1,0,1,158.76106301720392,25.39378837348938,0.24627526161941765,5.361865522669901,4.194253131318514
119223995,188,HIP 3821 A,33,0,1,1,1,0,1,177.37911725217035,24.810456053643996,0.46282883477112907,5.3610830362992035,3.405753985766557
119223995,191,HIP 88601 A,654,0,1,1,1,0,1,67.81251569692849,23.336377785230965,0.923449302340303,5.361670080758157,3.786578598724091
119223995,208,HIP 10138,82,0,1,1,1,0,1,54.39870265960748,23.519395588601725,0.7212691063629482,5.360659824486758,5.934970578258848
119223995,210,HIP 99825,747,0,1,1,1,0,1,94.3407458092618,24.003568138721057,0.6819932291543597,5.355993127605558,5.5212652941896225
119223995,214,HIP 10644,86,0,2,2,1,0,1,165.82397696959057,25.492635825743108,0.4208155015016067,7.983992289951519,4.786130378462474
119223995,214,HIP 10644,86,1,2,2,1,0,1,86.32831519503179,27.167747913643055,0.0727889363342816,5.359312928696793,4.786130378462474
119223995,217,HIP 8362,67,0,1,1,1,0,1,19.595347457123655,23.38466047864526,0.9803176438190876,5.361449212952294,5.494240629032481
119223995,239,HIP 45343,344,0,2,2,1,0,1,44.9699409480684,21.51118977027552,0.5916367724783556,6.7601890382126735,6.502481083732912
119223995,239,HIP 45343,344,1,2,2,1,0,1,68.76341108518399,22.733054650427462,0.5402467899835679,5.355806824022006,6.502481083732912
119223995,241,HIP 15371,122,0,1,1,1,0,1,87.01605684223821,24.290567514267615,0.8103742836751598,5.3607679302515905,5.199235074936293
119223995,251,HIP 91768,672,0,1,1,1,0,1,25.52723056211062,19.836003223586914,0.8051819205121739,5.361766441107463,7.5627133173906556
128389321,59,HIP 104217,772,0,1,1,1,0,1,113.61037016330624,22.088228287388617,0.3667895153278173,5.361522090995012,5.050340221751378
128389321,93,HIP 104214,771,0,1,1,1,0,1,91.28412724545468,22.62192193232899,0.8122394244319727,5.3613297372591875,4.765481840984286
128389321,98,HIP 105090,777,0,1,1,1,0,1,53.226951840990665,20.924265227949874,0.8040752180877632,5.361776177563474,5.555260510652442
128389321,120,HIP 8362,67,0,1,1,1,0,1,109.29916241216591,24.792080557598368,0.3182547412504446,5.360151219441294,5.494240629032481
128389321,176,HIP 1599,16,0,1,1,1,0,1,112.13522955467643,24.900719659813085,0.7101494484109981,5.35985711500348,4.190336716738497
128389321,178,HIP 108870,803,0,1,1,1,0,1,143.0654742742661,23.754747102811663,0.7261236783545534,5.3618015013339315,4.2192232626218455
128389321,203,HIP 3821 A,33,0,1,1,1,0,1,118.62653267341882,24.605586763981343,0.8721849555806741,5.36136331918387,3.405753985766557
128389321,223,HIP 72659 A,532,0,1,1,1,0,1,105.13081639512775,24.254225770221964,0.7760817126218655,5.360575879030288,4.453865077728178
128389321,230,HIP 32984,258,0,1,1,1,0,1,69.92470826872281,22.654877761277508,0.5862119726243227,5.361329993513891,6.079562670759302
128389321,236,HIP 61317,448,0,1,1,1,0,1,148.31163263395425,25.480158225965972,0.3838348795405891,5.360150499914709,4.202202930738383
128389321,271,HIP 12777,98,0,1,1,1,0,1,100.8373990002931,24.455956583513792,0.7157021451963423,5.359618564454461,4.102937406722463
128389321,298,HIP 91768,672,0,1,1,1,0,1,30.55642279322848,19.992931967740695,0.27901251779902436,5.361758345249236,7.5627133173906556
128389321,302,HIP 45343,344,0,1,1,1,0,1,44.862721426235716,21.73333077652377,0.33049352749262695,5.36052934609757,6.502481083732912
128389321,326,HIP 57757,423,0,1,1,1,0,1,170.34103645812615,25.30753957940216,0.631560358310999,5.361349578864285,3.5765027848283335
131767439,207,HIP 81300,597,0,1,1,1,0,1,66.0778274425405,23.638094559102992,0.6207893878447502,5.361218138450252,5.594778433653391
131767439,210,HIP 99240,740,0,1,1,1,0,1,177.51129263967218,24.343371325004224,0.7876991788630667,5.362360370316179,3.4505769487950566
131767439,221,HIP 8102,66,0,1,1,1,0,1,113.7321147777194,23.298495147490517,0.9239170680163861,5.361986981665909,3.351455963195376
131767439,253,HIP 15330,121,0,1,1,1,0,1,59.08405383240736,23.338173490351526,0.7129649914065364,5.36105896224376,5.469990069534671
131767439,255,HIP 88601 A,654,0,1,1,1,0,1,183.2103037686399,24.91287631824452,0.6973454988704644,5.361690533166063,3.786578598724091
131767439,256,HIP 99701,745,0,1,1,1,0,1,58.61349436246479,22.436553662170077,0.36121687176396633,5.362515640607378,6.679213347455628
131767439,258,HIP 99461,744,0,1,1,1,0,1,136.42995802961906,24.091995900425587,0.5130947002885192,5.362888507459314,5.106477281658149
131767439,270,HIP 12777,98,0,1,1,1,0,1,123.99490570896542,25.50117836278895,0.6484961051762855,5.35769209194377,4.102937406722463
131767439,289,HIP 24813,193,0,1,1,1,0,1,111.60944578170411,24.724483229300706,0.6993851618584289,5.3563440209343725,4.645862242343544
131767439,302,HIP 17378,135,0,1,1,1,0,1,124.04115228895888,26.15653596703297,0.8864206177895171,5.3584674364042915,3.2917674001984696
150988834,129,HIP 84478,621,0,1,1,1,0,1,99.0369624529996,23.40833181534198,0.24896982773910464,5.363685815272207,5.6922848720029355
150988834,154,HIP 64394,464,0,1,1,1,0,1,144.1417463754142,24.440398747193868,0.5452244023333837,5.358845747602616,4.206699599184101
150988834,156,HIP 113283,836,0,1,1,1,0,1,52.73705959121948,22.02984804255617,0.7391725307828275,5.3630827733937805,5.984348294692912
150988834,187,HIP 108870,803,0,1,1,1,0,1,98.71431948533136,22.43452461542658,0.7133757144115095,5.361498812495462,4.2192232626218455
150988834,211,HIP 3821 A,33,0,1,1,1,0,1,261.95156492020635,25.11617531857087,0.46008235188926544,5.361465170542902,3.405753985766557
150988834,261,HIP 27072,214,0,1,1,1,0,1,218.73715433051504,25.55956030318971,0.34389729277890707,5.36032783292883,3.585072990740137
150988834,292,HIP 56452,413,0,1,1,1,0,1,24.92631984364405,23.444943946710154,0.9740821561047676,5.361864412741395,5.251310237634866
166490974,50,HIP 1475,13,0,1,1,1,0,1,50.042853507664,20.437789710212797,0.45745978383150204,5.366280320787344,6.840766091401013
166490974,75,HIP 54035,394,0,1,1,1,0,1,68.38045707860503,21.223165337466767,0.4245098519144869,5.362253958513803,6.101593593939738
166490974,107,HIP 19849,156,0,1,1,1,0,1,138.5271728532654,24.321238629123236,0.15838940453003958,5.359178632746478,4.258023487803837
166490974,119,HIP 3765,32,0,1,1,1,0,1,41.952373359357786,22.51418012488427,0.9066188351170781,5.361516101774613,5.497978226942308
166490974,147,HIP 99461,744,0,2,2,1,0,1,144.60093737872364,23.94535887820018,0.28599273721499885,5.363244041454585,5.106477281658149
166490974,147,HIP 99461,744,1,2,2,1,0,1,98.22218189187831,22.95993039935552,0.44336532098905057,5.659441374663919,5.106477281658149
166490974,166,HIP 15510,125,0,1,1,1,0,1,221.81129261336346,25.02641654066357,0.39309964897767175,5.361969274167416,4.138061966262521
166490974,213,HIP 61317,448,0,1,1,1,0,1,7.932714736677637,23.76189433111453,0.9986723504900574,5.360608337366989,4.202202930738383
166490974,252,HIP 81300,597,0,1,1,1,0,1,17.09401257749651,22.635447769678343,0.9690035732163301,5.36154511071344,5.594778433653391
166490974,292,HIP 29295,230,0,1,1,1,0,1,29.40095388011321,21.466559066463688,0.8254462506077317,5.36079054767026,6.682961097489043
166490974,316,HIP 109176,804,0,1,1,1,0,1,202.8321661291379,26.15969685683243,0.4700913294515298,5.358054619656417,3.776723497987365
167769917,91,HIP 114046,846,0,1,1,1,0,1,63.94102568656304,20.93993163592397,0.7442087742099407,5.361293302382608,5.90421924023849
167769917,153,HIP 105090,777,0,1,1,1,0,1,69.91910720274383,21.924794036365725,0.7280735549909392,5.363230471835528,5.555260510652442
167769917,157,HIP 72659 A,532,0,2,2,1,0,1,67.46709111314073,27.866422894293184,0.016854319673156433,13.412087610078649,4.453865077728178
167769917,157,HIP 72659 A,532,1,2,2,1,0,1,130.12290009982607,25.01021107078776,0.6896510724848528,5.359327988731047,4.453865077728178
167769917,161,HIP 81300,597,0,1,1,1,0,1,85.22593270588217,24.803827730912683,0.1901245915801547,5.360805806851746,5.594778433653391
167769917,203,HIP 45343,344,0,1,1,1,0,1,50.63141898845601,21.839695923549222,0.6420901643104461,5.361283007992814,6.502481083732912
167769917,220,HIP 32984,258,0,1,1,1,0,1,12.690750851535457,22.34271334566625,0.988490081166253,5.361940212346407,6.079562670759302
167769917,222,HIP 1599,16,0,1,1,1,0,1,91.0773247116167,25.17802609787894,0.8530793901016341,5.356721681633762,4.190336716738497
167769917,243,HIP 29295,230,0,1,1,1,0,1,27.17934247970605,20.60778586699374,0.8599955250521659,5.361860143012908,6.682961097489043
167769917,261,HIP 99701,745,0,2,1,0,0,1,50.14907695225051,22.901679029188983,0.7282001944148025,0.0,6.679213347455628
167769917,261,HIP 99701,745,1,2,1,1,0,1,55.173105245141876,23.54905054818986,0.12734539417587806,5.359754843559528,6.679213347455628
167769917,277,HIP 84405 B,620,0,1,1,1,0,1,96.15649646651195,23.756044980308147,0.8988533209468104,5.361818541766432,4.10546210179961
167769917,279,HIP 27072,214,0,1,1,1,0,1,226.4085515554926,25.92467594188935,0.6453372367649707,5.361110577262015,3.585072990740137
183535971,76,HIP 104214,771,0,1,1,1,0,1,127.65821437657392,22.57122957649028,0.5100529058155131,5.361499612868338,4.765481840984286
183535971,114,HIP 96100,702,0,1,1,1,0,1,131.6901906690981,23.93722068784891,0.23310954650756852,5.361823347597009,4.519707532232684
183535971,146,HIP 8362,67,0,1,1,1,0,1,75.17853333842223,23.80940323553885,0.2968097514845493,5.362011636236257,5.494240629032481
183535971,149,HIP 99461,744,0,1,1,1,0,1,93.5137534319525,23.708906451329156,0.7428027008976256,5.365688822355885,5.106477281658149
183535971,167,HIP 88601 A,654,0,1,1,1,0,1,128.766969132416,24.089482343423313,0.7151266106588469,5.36028365809651,3.786578598724091
183535971,196,HIP 12777,98,0,1,1,1,0,1,154.95445611479903,25.51323042807818,0.3086595882496208,5.357803301635075,4.102937406722463
183535971,199,HIP 15510,125,0,1,1,1,0,1,174.29700613469444,24.535275194341505,0.7099351148828008,5.361433871449333,4.138061966262521
183535971,206,HIP 15330,121,0,1,1,1,0,1,82.05015823922564,24.031252460509567,0.6597370634680978,5.361755165724031,5.469990069534671
183535971,210,HIP 8102,66,0,1,1,1,0,1,103.38437549457193,24.410680991517367,0.9288283821669241,5.361560492318031,3.351455963195376
183535971,234,HIP 22449,176,0,1,1,1,0,1,219.93997401022796,25.433434511511916,0.48791142778712554,5.363197979785307,3.1715645368111964
183535971,250,HIP 27072,214,0,1,1,1,0,1,101.3178040785283,25.248069802704176,0.8950396767365155,5.358848528052075,3.585072990740137
183535971,337,HIP 86162,639,0,1,1,1,0,1,48.401203002440205,21.75108837276931,0.3439816955773621,5.361820269950728,7.362704275125566
183535971,341,HIP 85295,632,0,1,1,1,0,1,28.281057244474205,21.92485258345887,0.8785647745282916,5.363809740207908,6.564500510743347
210955754,70,HIP 49908,369,0,1,1,1,0,1,71.0941365286534,22.963434117476705,0.21344865391778553,5.362146751038385,5.66416309317761
210955754,72,HIP 104217,772,0,1,1,1,0,1,132.06712939121812,22.523427002428804,0.37417304514223343,5.361453688169459,5.050340221751378
210955754,79,HIP 54035,394,0,1,1,1,0,1,78.02215950912685,21.385129955878412,0.5745510511850579,5.362362857615569,6.101593593939738
210955754,103,HIP 1475,13,0,1,1,1,0,1,55.03276648072642,22.32067504786899,0.18604529181230453,5.36012858072606,6.840766091401013
210955754,111,HIP 19849,156,0,2,2,1,0,1,189.66219385250548,25.751808343654083,0.21264840707876725,5.355320290347452,4.258023487803837
210955754,111,HIP 19849,156,1,2,2,1,0,1,149.5767866319621,23.34552837814568,0.40823935859607274,18.236034307181185,4.258023487803837
210955754,119,HIP 7751 B,61,0,1,1,1,0,1,74.09310849023316,23.261637322008287,0.6321642799073119,5.361788285358365,5.467336472693603
210955754,187,HIP 114622,854,0,1,1,1,0,1,100.77417396246548,24.139177743651903,0.3940129682598296,5.359854597810108,5.179484507035655
210955754,205,HIP 23693,184,0,2,1,0,0,1,124.96906248868297,25.736469668238854,0.6479886015356162,0.0,4.692827824719031
210955754,205,HIP 23693,184,1,2,1,1,0,1,99.0451697960837,24.451420060131102,0.8176526247839437,5.360818185335249,4.692827824719031
210955754,250,HIP 27072,214,0,1,1,1,0,1,235.09634047119152,25.837038007452758,0.5323652972943249,5.359624266938521,3.585072990740137
210955754,319,HIP 67155,489,0,2,2,1,0,1,44.14660486592679,23.64394063875435,0.07033128583277601,6.435241808269791,6.990836347212941
210955754,319,HIP 67155,489,1,2,2,1,0,1,35.57712123408499,21.24651130566724,0.21687306348887087,5.361493286936322,6.990836347212941
210955754,340,HIP 23311,181,0,1,1,1,0,1,48.088412896717045,22.8235860701426,0.7653715423720004,5.359393248975793,5.83728763823916
21494941,81,HIP 49908,369,0,1,1,1,0,1,83.32115916178009,23.00225184853911,0.4482018092933138,5.362987834923205,5.66416309317761
21494941,95,HIP 1475,13,0,1,1,1,0,1,62.70006151357311,21.524495431017424,0.47848482212821064,5.360049956733535,6.840766091401013
21494941,111,HIP 96100,702,0,1,1,1,0,1,72.26924134284309,22.790189358450498,0.8294718280829994,5.36171618052738,4.519707532232684
21494941,150,HIP 7751 B,61,0,1,1,1,0,1,95.43138426344862,23.975492991437406,0.6436916654261764,5.36131926530275,5.467336472693603
21494941,156,HIP 29271,229,0,1,1,1,0,1,65.9731691301654,23.71384302134997,0.7909546827355932,5.361674305484711,4.975397378006853
21494941,183,HIP 10138,82,0,1,1,1,0,1,70.68641548832082,23.519225905812604,0.5491377205081261,5.361494534060808,5.934970578258848
21494941,193,HIP 72659 A,532,0,1,1,1,0,1,120.96265017266435,25.049571141160904,0.20546626451869482,5.360064294647206,4.453865077728178
21494941,215,HIP 64394,464,0,2,2,1,0,1,138.48420715649618,24.748685532862645,0.3849666383116382,12.27443749070302,4.206699599184101
21494941,215,HIP 64394,464,1,2,2,1,0,1,62.12770662626745,24.903929792615838,0.9247870803762646,5.35933483775726,4.206699599184101
21494941,221,HIP 32984,258,0,1,1,1,0,1,60.72212394012477,22.76071134484853,0.36360836045584666,5.359238041158328,6.079562670759302
21494941,243,HIP 25878,204,0,2,2,1,0,1,62.54345022202245,22.548328588319762,0.3745963482596692,8.123905507648484,6.488996578519452
21494941,243,HIP 25878,204,1,2,2,1,0,1,62.033475557384506,22.839090782745878,0.6778342012479041,5.3624814107981456,6.488996578519452
21494941,262,HIP 84720 A,625,0,1,1,1,0,1,60.172912124118945,23.406746217546704,0.9040337249092477,5.361308302568517,5.262405001663845
21494941,267,HIP 57939,425,0,1,1,1,0,1,12.899820475493879,22.208872723764536,0.9793522990973363,5.360745075409538,6.218499826065854
21494941,276,HIP 91768,672,0,2,2,1,0,1,35.15861989345506,20.680390369118893,0.6322972422089618,5.3612284275291655,7.5627133173906556
21494941,276,HIP 91768,672,1,2,2,1,0,1,28.49770666047793,20.451684529983943,0.11970105358027193,14.145844151574828,7.5627133173906556
21494941,292,HIP 68184,499,0,1,1,1,0,1,85.40089783886744,23.568782651996596,0.5009538039671098,5.3625864650911845,6.046705053904824
223248933,99,HIP 104214,771,0,1,1,1,0,1,95.66263139521593,22.936088227035746,0.761578436315906,5.361550558914793,4.765481840984286
223248933,117,HIP 84478,621,0,1,1,1,0,1,65.0933108069233,22.37473478517269,0.3293734685727042,5.362207428601888,5.6922848720029355
223248933,136,HIP 45343,344,0,1,1,1,0,1,71.82142497049594,23.303087978355958,0.1564507929887947,5.358393267647254,6.502481083732912
223248933,184,HIP 99461,744,0,1,1,1,0,1,116.01468934171172,23.605670860943317,0.5963196701837531,5.358363649274728,5.106477281658149
223248933,204,HIP 68184,499,0,1,1,1,0,1,77.48238086011479,25.01038003737271,0.1519136902869031,5.362540403583569,6.046705053904824
223248933,206,HIP 15510,125,0,1,1,1,0,1,125.59350894583966,24.782262131694303,0.8498275795436959,5.361373857066287,4.138061966262521
223248933,254,HIP 84720 A,625,0,1,1,1,0,1,135.30974002584014,24.59735141912526,0.39113716703720647,5.361090546215025,5.262405001663845
223248933,260,HIP 26779,211,0,1,1,1,0,1,87.9161534431125,24.34480386840327,0.45530234619551946,5.361036405387123,6.028566823185697
223248933,295,HIP 25878,204,0,1,1,1,0,1,20.531687113692946,21.139411843033532,0.9663623471734958,5.3578988466916835,6.488996578519452
223248933,318,HIP 88601 A,654,0,1,1,1,0,1,167.32874286762657,24.799923669614657,0.7327662032581701,5.360208448878788,3.786578598724091
223248933,319,HIP 32984,258,0,1,1,1,0,1,30.3750081380257,21.82465772498812,0.8631751249073412,5.3621325634216275,6.079562670759302
229154300,77,HIP 87937,650,0,1,1,1,0,1,58.07785051800841,19.255646326122463,0.4332904944098627,5.361801338811361,6.217255448652147
229154300,124,HIP 12114,92,0,1,1,1,0,1,81.6189329092627,23.39760818013429,0.2568833845747325,5.360204489599514,5.454627226464112
229154300,158,HIP 64924,474,0,1,1,1,0,1,112.59246427519044,24.673052441668734,0.3389459999705802,5.357069180493766,4.64357069183922
229154300,173,HIP 72659 A,532,0,1,1,1,0,1,156.57226994907128,24.417435656038307,0.447019246850346,5.361592893468745,4.453865077728178
229154300,205,HIP 99240,740,0,1,1,1,0,1,145.9433688408411,24.420411202360064,0.852391137007754,5.361452739396823,3.4505769487950566
229154300,218,HIP 15330,121,0,2,2,1,0,1,74.28822086205399,26.158614408686702,0.06803033323236762,6.775380864730428,5.469990069534671
229154300,218,HIP 15330,121,1,2,2,1,0,1,45.538817393997114,23.64969866871137,0.9108505142230452,5.36178021569055,5.469990069534671
229154300,316,HIP 57757,423,0,1,1,1,0,1,208.39580232785346,26.732180364029734,0.32918386155878065,5.359141057944577,3.5765027848283335
237141690,91,HIP 108870,803,0,1,1,1,0,1,77.40715252220409,22.34684550508692,0.8797496672227171,5.361682566864503,4.2192232626218455
237141690,188,HIP 29271,229,0,1,1,1,0,1,112.90948434314605,24.730588360011296,0.4778349944803706,5.3599222371594815,4.975397378006853
237141690,190,HIP 7751 B,61,0,1,1,1,0,1,100.54361336741017,24.061108254237574,0.6394578423935936,5.3608121747242725,5.467336472693603
237141690,214,HIP 84720 A,625,0,1,1,1,0,1,99.07620933442237,25.26468268022691,0.17061278707850733,5.3585835922575695,5.262405001663845
237141690,216,HIP 64394,464,0,1,1,1,0,1,118.27715632375632,25.454096671350786,0.8460609944375669,5.360250916317522,4.206699599184101
237141690,218,HIP 15457,124,0,1,1,1,0,1,126.82918022501329,24.527907210887527,0.6033432684139968,5.360872638354788,4.773524298293736
237141690,254,HIP 13402,105,0,1,1,1,0,1,69.19673202144111,23.43931727476445,0.37477005059940294,5.359326424738633,5.846578522969931
237141690,270,HIP 91768,672,0,2,2,1,0,1,45.60963662952775,21.585162840532014,0.3186756269786407,5.362124821336727,7.5627133173906556
237141690,270,HIP 91768,672,1,2,2,1,0,1,33.267190983670055,19.45403092862002,0.491010022887719,9.665366976144123,7.5627133173906556
237141690,300,HIP 80686,593,0,1,1,1,0,1,106.68672830066686,24.560346083278077,0.4712555458613851,5.3611431625541135,4.874465317512887
237920086,77,HIP 96100,702,0,1,1,1,0,1,180.90140477998727,24.350392201088184,0.48156614967608335,5.361540329173815,4.519707532232684
237920086,162,HIP 15457,124,0,3,3,1,0,1,88.01971321066975,25.16425511605433,0.11904303004248519,12.11753547066264,4.773524298293736
237920086,162,HIP 15457,124,1,3,3,1,0,1,112.59954417833532,24.371367037655716,0.6040884169366018,6.6436835415047035,4.773524298293736
237920086,162,HIP 15457,124,2,3,3,1,0,1,62.03161761170735,27.366634435142288,0.03043230968833227,5.3619482913153895,4.773524298293736
237920086,164,HIP 114622,854,0,1,1,1,0,1,86.92195737002864,23.927166628178,0.8039319589894824,5.362042854998317,5.179484507035655
237920086,165,HIP 45343,344,0,1,1,1,0,1,67.24348602122913,24.131788999893562,0.1420738273263986,5.362029796349509,6.502481083732912
237920086,178,HIP 72659 A,532,0,1,1,1,0,1,134.101884201639,24.078532983004443,0.5385752680638813,5.361607036837727,4.453865077728178
237920086,200,HIP 99240,740,0,1,1,1,0,1,97.24185381161757,24.73516163260043,0.8953186486013335,5.361527307240017,3.4505769487950566
237920086,221,HIP 3821 A,33,0,1,1,1,0,1,180.0136570146867,25.11162408055379,0.8113472088571051,5.362064507466614,3.405753985766557
237920086,227,HIP 47080,358,0,1,1,1,0,1,118.99845058258181,25.033472700276732,0.4844724220284485,5.35751964527991,5.285255009152942
237920086,297,HIP 14632,114,0,1,1,1,0,1,79.13181038765715,25.26741718131424,0.9215348670055679,5.359434757517384,4.011923046957373
24252530,75,HIP 114622,854,0,1,1,1,0,1,108.40048291494178,23.250589161565625,0.5228835691285372,5.360167964010078,5.179484507035655
24252530,90,HIP 104214,771,0,1,1,1,0,1,46.28998977910559,21.770873437217773,0.92270278557578,5.361673429560116,4.765481840984286
24252530,144,HIP 113283,836,0,1,1,1,0,1,59.53429132366985,23.058561205344166,0.49048350413369435,5.36197922152663,5.984348294692912
24252530,148,HIP 49908,369,0,1,1,1,0,1,69.82565718815425,22.461211279355446,0.5817826439217307,5.36218370401673,5.66416309317761
24252530,186,HIP 8102,66,0,1,1,1,0,1,258.4830058223007,24.13133389616118,0.6832202016385933,5.359359751670432,3.351455963195376
24252530,189,HIP 3765,32,0,1,1,1,0,1,121.5829876560938,24.35621948393717,0.33960468457390425,5.352070355093242,5.497978226942308
24252530,193,HIP 22449,176,0,1,1,1,0,1,198.09949827068536,26.310444258707232,0.2054299312362067,5.36031631038007,3.1715645368111964
24252530,202,HIP 61317,448,0,1,1,1,0,1,46.98000413875079,24.22877292550252,0.9716454394402899,5.357538405245235,4.202202930738383
24252530,209,HIP 72659 A,532,0,1,1,1,0,1,162.8759091327779,24.953607331767195,0.5935194209648398,5.359708023209181,4.453865077728178
24252530,219,HIP 45343,344,0,2,2,1,0,1,54.96137608051531,22.293508808752563,0.3924882128553773,5.361413813327498,6.502481083732912
24252530,219,HIP 45343,344,1,2,2,1,0,1,64.5601162644803,22.22912278562864,0.5841576456242753,6.381818191882735,6.502481083732912
24252530,229,HIP 57443,419,0,1,1,1,0,1,120.74599363766447,24.800728958331927,0.5671599014586827,5.359375150768612,4.817408477159228
24252530,231,HIP 15457,124,0,2,1,0,0,1,137.65362082550362,25.899819494619294,0.6584318524713204,0.0,4.773524298293736
24252530,231,HIP 15457,124,1,2,1,1,0,1,170.62132496008385,25.385817995967663,0.3105096304253943,5.35970038943606,4.773524298293736
24252530,248,HIP 10644,86,0,1,1,1,0,1,105.37178663477545,26.007454507872737,0.1292099551581963,5.360333847464909,4.786130378462474
24252530,297,HIP 85295,632,0,1,1,1,0,1,26.250511120060047,27.035630078167014,0.008778526323213555,5.3604045806858265,6.564500510743347
260034135,74,HIP 54035,394,0,1,1,1,0,1,61.03160323389937,20.77866516432989,0.3381924000350216,5.361995273729227,6.101593593939738
260034135,78,HIP 87937,650,0,1,1,1,0,1,60.54955947686366,20.731006941434767,0.22220194854750563,5.361746615748303,6.217255448652147
260034135,147,HIP 108870,803,0,1,1,1,0,1,198.95814196568787,23.06413773412267,0.5290947180290664,5.362150363432695,4.2192232626218455
260034135,158,HIP 8102,66,0,1,1,1,0,1,199.54089239181926,23.196373613899244,0.4718301486120796,5.361799784320244,3.351455963195376
260034135,178,HIP 8362,67,0,1,1,1,0,1,77.11686509565892,23.782507352667622,0.3603413819382486,5.361888921398418,5.494240629032481
260034135,180,HIP 113283,836,0,1,1,1,0,1,82.9791980827774,24.670180069330563,0.17015598408854787,5.358478755415244,5.984348294692912
260034135,239,HIP 13402,105,0,1,1,1,0,1,36.94879995977859,27.484984562156974,0.011735568740222822,5.3572830073370055,5.846578522969931
260034135,258,HIP 14632,114,0,1,1,1,0,1,231.3529161496213,26.170577079880033,0.4712927867312622,5.360585322071189,4.011923046957373
260034135,270,HIP 10644,86,0,1,1,1,0,1,108.0332311968434,24.689220297415307,0.5437255011102337,5.356308912558675,4.786130378462474
260034135,275,HIP 23311,181,0,1,1,1,0,1,56.21538641327144,23.668425333154683,0.1578114324438582,5.3612581064586635,5.83728763823916
260034135,279,HIP 99701,745,0,1,1,1,0,1,24.175401696317667,20.559100749409463,0.8735644308196315,5.363707533826022,6.679213347455628
260034135,297,HIP 106440,789,0,1,1,1,0,1,31.46584274022402,24.864935948788908,0.024943586207408733,5.357761644214648,7.1102228578686875
260034135,307,HIP 17378,135,0,1,1,1,0,1,216.74815257122862,26.419386916942003,0.33281018836072085,5.355481729591254,3.2917674001984696
260034135,311,HIP 84720 A,625,0,2,1,0,0,1,85.0922267073916,27.80773279343821,0.037569727700889725,0.0,5.262405001663845
260034135,311,HIP 84720 A,625,1,2,1,1,0,1,57.54456848357641,22.404465571031974,0.7325351384444817,5.361854566577469,5.262405001663845
268142898,68,HIP 49908,369,0,1,1,1,0,1,105.14495259092813,22.822892846398677,0.3231814753076218,5.362245636038694,5.66416309317761
268142898,147,HIP 84478,621,0,1,1,1,0,1,46.98553978628655,24.256065511791896,0.05293495008081858,5.366454824850244,5.6922848720029355
268142898,149,HIP 99461,744,0,1,1,1,0,1,106.19481495500698,23.14713283385214,0.719360124985326,5.363239213518735,5.106477281658149
268142898,189,HIP 113283,836,0,1,1,1,0,1,82.77049244135785,23.309885240900982,0.43391888625837216,5.358475515031091,5.984348294692912
268142898,191,HIP 96100,702,0,1,1,1,0,1,180.2214791758906,24.624428171980618,0.4592309790937562,5.361634867389486,4.519707532232684
268142898,193,HIP 3765,32,0,1,1,1,0,1,83.87683292456958,23.491503938961543,0.5967984265869848,5.352039704156194,5.497978226942308
268142898,247,HIP 22449,176,0,1,1,1,0,1,18.54964703673687,24.923909804159905,0.9980836570324215,5.356412944481674,3.1715645368111964
268142898,261,HIP 57757,423,0,1,1,1,0,1,252.50179358987694,27.197409877455804,0.2638026839841572,5.355911636626353,3.5765027848283335
268142898,296,HIP 67155,489,0,1,1,1,0,1,57.600646194697674,22.393255859427516,0.45373848140621925,5.359930976823658,6.990836347212941
